date,open,high,low,close,volume
2014-06-20,1.36082,1.3634,1.35653,1.36114,0
2014-06-23,1.35919,1.36151,1.3576,1.35931,0
2014-06-24,1.36006,1.363,1.35838,1.36019,0
2014-06-25,1.36075,1.3652,1.3601,1.36058,0
2014-06-26,1.36286,1.3642,1.3577,1.3629,0
2014-06-27,1.36117,1.36397,1.36104,1.3613,0
2014-06-30,1.36442,1.3697,1.36414,1.36444,0
2014-07-01,1.36919,1.36981,1.36767,1.36936,0
2014-07-02,1.36816,1.36831,1.36447,1.36808,0
2014-07-03,1.36536,1.3665,1.35993,1.3653,0
2014-07-04,1.36091,1.3613,1.35862,1.36101,0
2014-07-07,1.35895,1.3607,1.35773,1.35884,0
2014-07-08,1.36067,1.3618,1.35897,1.36062,0
2014-07-09,1.36175,1.3642,1.36029,1.36171,0
2014-07-10,1.36435,1.36506,1.35901,1.36429,0
2014-07-11,1.36058,1.36247,1.35936,1.36051,0
2014-07-14,1.36036,1.364,1.35988,1.36038,0
2014-07-15,1.36221,1.36284,1.35626,1.36218,0
2014-07-16,1.3572,1.3572,1.35264,1.3572,0
2014-07-17,1.35291,1.35402,1.3519,1.353,0
2014-07-18,1.35181,1.35364,1.34927,1.35188,0
2014-07-21,1.3532,1.35492,1.35147,1.35322,0
2014-07-22,1.35228,1.35303,1.34617,1.3527,0
2014-07-23,1.34682,1.34751,1.34559,1.3468,0
2014-07-24,1.3462,1.34857,1.34418,1.34629,0
2014-07-25,1.34662,1.3477,1.3429,1.34647,0
2014-07-28,1.34291,1.3446,1.34273,1.34289,0
2014-07-29,1.34391,1.34439,1.34099,1.34391,0
2014-07-30,1.34115,1.34171,1.33688,1.34111,0
2014-07-31,1.33955,1.3402,1.33723,1.3396,0
2014-08-01,1.33899,1.3446,1.33796,1.33899,0
2014-08-04,1.34289,1.34329,1.34121,1.34289,0
2014-08-05,1.34225,1.34261,1.33615,1.34221,0
2014-08-06,1.33717,1.3375,1.3334,1.33724,0
2014-08-07,1.3382,1.3393,1.33394,1.33829,0
2014-08-08,1.33601,1.34301,1.33451,1.33583,0
2014-08-11,1.3405,1.3409,1.3381,1.34052,0
2014-08-12,1.33828,1.33851,1.33375,1.33849,0
2014-08-13,1.33658,1.34148,1.3345,1.33661,0
2014-08-14,1.33667,1.34069,1.33495,1.33679,0
2014-08-15,1.3364,1.34095,1.3359,1.3364,0
2014-08-18,1.33921,1.3401,1.33549,1.33905,0
2014-08-19,1.33606,1.33611,1.33148,1.33611,0
2014-08-20,1.33214,1.3322,1.32765,1.3322,0
2014-08-21,1.326,1.3291,1.32429,1.32605,0
2014-08-22,1.32795,1.3299,1.3225,1.32793,0
2014-08-25,1.3198,1.32103,1.31861,1.31987,0
2014-08-26,1.31876,1.3217,1.31857,1.3189,0
2014-08-27,1.31693,1.32098,1.31562,1.31702,0
2014-08-28,1.31933,1.3219,1.31625,1.31909,0
2014-08-29,1.3185,1.31968,1.31443,1.3185,0
2014-09-01,1.31277,1.3147,1.31203,1.31278,0
2014-09-02,1.3132,1.31373,1.31118,1.3132,0
2014-09-03,1.31309,1.3161,1.3124,1.3132,0
2014-09-04,1.31492,1.3155,1.29242,1.3151,0
2014-09-05,1.29304,1.29882,1.29267,1.29328,0
2014-09-08,1.2952,1.29587,1.29317,1.29534,0
2014-09-09,1.28941,1.29249,1.28611,1.28911,0
2014-09-10,1.294,1.29628,1.28989,1.2942,0
2014-09-11,1.29176,1.29521,1.28996,1.29171,0
2014-09-12,1.29247,1.29602,1.29132,1.29236,0
2014-09-15,1.29608,1.2969,1.29124,1.29601,0
2014-09-16,1.29396,1.29782,1.29242,1.29398,0
2014-09-17,1.29591,1.298,1.29409,1.29591,0
2014-09-18,1.28502,1.29269,1.285,1.285,0
2014-09-19,1.29214,1.29296,1.2832,1.29201,0
2014-09-22,1.28408,1.2869,1.28195,1.28414,0
2014-09-23,1.2853,1.28993,1.28459,1.28515,0
2014-09-24,1.2851,1.28639,1.27755,1.2854,0
2014-09-25,1.27791,1.27849,1.27054,1.27781,0
2014-09-26,1.27571,1.27605,1.26815,1.27571,0
2014-09-29,1.26764,1.27146,1.26651,1.26731,0
2014-09-30,1.2691,1.2702,1.25739,1.26908,0
2014-10-01,1.26291,1.264,1.25857,1.26283,0
2014-10-02,1.2625,1.26905,1.26161,1.26242,0
2014-10-03,1.26699,1.26706,1.25016,1.26706,0
2014-10-06,1.2515,1.25932,1.25136,1.25136,0
2014-10-07,1.2644,1.26643,1.25847,1.26461,0
2014-10-08,1.2668,1.2691,1.26245,1.2668,0
2014-10-09,1.27389,1.2793,1.26778,1.27431,0
2014-10-10,1.26891,1.2716,1.26105,1.26891,0
2014-10-13,1.26409,1.27,1.2635,1.26398,0
2014-10-14,1.27225,1.2732,1.26408,1.27239,0
2014-10-15,1.26441,1.28404,1.26261,1.2639,0
2014-10-16,1.28205,1.28444,1.27107,1.28217,0
2014-10-17,1.28075,1.28349,1.27465,1.28044,0
2014-10-20,1.27489,1.27885,1.27324,1.27496,0
2014-10-21,1.27953,1.28393,1.27171,1.27953,0
2014-10-22,1.27142,1.27391,1.26511,1.27147,0
2014-10-23,1.26454,1.26758,1.2617,1.26414,0
2014-10-24,1.26507,1.26951,1.26358,1.26541,0
2014-10-27,1.26768,1.2722,1.26671,1.26767,0
2014-10-28,1.27024,1.2763,1.2687,1.27015,0
2014-10-29,1.2738,1.27698,1.27251,1.27384,0
2014-10-30,1.26323,1.26341,1.25587,1.26328,0
2014-10-31,1.261,1.26134,1.24913,1.26134,0
2014-11-03,1.25033,1.25114,1.24429,1.25031,0
2014-11-04,1.24927,1.25681,1.24927,1.24959,0
2014-11-05,1.2554,1.25671,1.24597,1.25526,0
2014-11-06,1.24777,1.25336,1.24021,1.248,0
2014-11-07,1.23818,1.2443,1.23639,1.23801,0
2014-11-10,1.24618,1.25087,1.24305,1.24614,0
2014-11-11,1.24271,1.2442,1.23964,1.24299,0
2014-11-12,1.2478,1.25,1.24318,1.24758,0
2014-11-13,1.24319,1.24902,1.24299,1.24299,0
2014-11-14,1.24751,1.2493,1.23996,1.2476,0
2014-11-17,1.25214,1.25759,1.24483,1.25185,0
2014-11-18,1.24511,1.25357,1.2449,1.2449,0
2014-11-19,1.2534,1.2571,1.25139,1.25334,0
2014-11-20,1.2543,1.25753,1.25068,1.25408,0
2014-11-21,1.25436,1.25672,1.24069,1.2545,0
2014-11-24,1.23742,1.24403,1.23742,1.2375,0
2014-11-25,1.2436,1.24789,1.2406,1.24332,0
2014-11-26,1.24789,1.25246,1.24444,1.24807,0
2014-11-27,1.25055,1.2521,1.24662,1.25059,0
2014-11-28,1.24583,1.24895,1.24311,1.2462,0
2014-12-01,1.2438,1.25059,1.24228,1.24383,0
2014-12-02,1.24701,1.2478,1.23957,1.24701,0
2014-12-03,1.2388,1.2393,1.2303,1.23885,0
2014-12-04,1.23122,1.24318,1.22977,1.23166,0
2014-12-05,1.23857,1.23925,1.22751,1.23867,0
2014-12-08,1.22969,1.23039,1.2248,1.22941,0
2014-12-09,1.23141,1.2448,1.22938,1.23151,0
2014-12-10,1.23871,1.2436,1.23629,1.2395,0
2014-12-11,1.248,1.24959,1.23742,1.2474,0
2014-12-12,1.23913,1.24771,1.23867,1.2395,0
2014-12-15,1.24648,1.248,1.24171,1.24635,0
2014-12-16,1.24435,1.25657,1.24363,1.24435,0
2014-12-17,1.25138,1.2516,1.23901,1.2512,0
2014-12-18,1.23381,1.23515,1.22667,1.2339,0
2014-12-19,1.22911,1.231,1.22549,1.22904,0
2014-12-22,1.22249,1.228,1.22236,1.2226,0
2014-12-23,1.22246,1.225,1.21657,1.22237,0
2014-12-24,1.2176,1.22211,1.21709,1.21749,0
2014-12-25,1.21985,1.2256,1.21916,1.21985,0
2014-12-26,1.22111,1.2223,1.217,1.221,0
2014-12-29,1.21696,1.222,1.21694,1.21694,0
2014-12-30,1.2155,1.219,1.21249,1.21535,0
2014-12-31,1.2162,1.21697,1.21054,1.2162,0
2015-01-01,1.20986,1.20986,1.20986,1.20986,0
2015-01-02,1.20887,1.20896,1.20108,1.20894,0
2015-01-05,1.1955,1.19759,1.18891,1.19464,0
2015-01-06,1.19383,1.197,1.18869,1.1939,0
2015-01-07,1.18748,1.19,1.1804,1.18754,0
2015-01-08,1.18389,1.18481,1.1756,1.1836,0
2015-01-09,1.17943,1.18383,1.17683,1.17961,0
2015-01-12,1.18701,1.1872,1.1788,1.18707,0
2015-01-13,1.18324,1.1859,1.17565,1.18315,0
2015-01-14,1.17768,1.18436,1.17306,1.17783,0
2015-01-15,1.17838,1.17886,1.15923,1.17859,0
2015-01-16,1.1639,1.165,1.14643,1.16374,0
2015-01-19,1.15638,1.16387,1.1554,1.1566,0
2015-01-20,1.1597,1.1616,1.15692,1.1598,0
2015-01-21,1.15467,1.1664,1.15437,1.15469,0
2015-01-22,1.1617,1.16429,1.1414,1.16153,0
2015-01-23,1.13465,1.1374,1.11218,1.13467,0
2015-01-26,1.11408,1.1284,1.11255,1.11255,0
2015-01-27,1.1251,1.142,1.1226,1.12477,0
2015-01-28,1.1367,1.1382,1.13078,1.13674,0
2015-01-29,1.12848,1.1368,1.12641,1.12815,0
2015-01-30,1.13374,1.1364,1.1286,1.13356,0
2015-02-02,1.13047,1.136,1.12929,1.1309,0
2015-02-03,1.1337,1.145,1.13179,1.13417,0
2015-02-04,1.14569,1.14842,1.14042,1.14574,0
2015-02-05,1.13172,1.146,1.1317,1.13187,0
2015-02-06,1.14709,1.1476,1.132,1.1472,0
2015-02-09,1.13148,1.136,1.12717,1.13144,0
2015-02-10,1.13261,1.135,1.12756,1.1327,0
2015-02-11,1.13195,1.1332,1.12886,1.1322,0
2015-02-12,1.13083,1.13982,1.13062,1.1312,0
2015-02-13,1.14048,1.145,1.1382,1.14039,0
2015-02-16,1.13971,1.1435,1.13971,1.14,0
2015-02-17,1.13336,1.14423,1.13252,1.1334,0
2015-02-18,1.1405,1.1415,1.13478,1.14047,0
2015-02-19,1.14008,1.145,1.13562,1.14,0
2015-02-20,1.13667,1.1376,1.12821,1.13667,0
2015-02-23,1.13794,1.1393,1.12966,1.13815,0
2015-02-24,1.13341,1.13474,1.12907,1.1333,0
2015-02-25,1.13407,1.1388,1.13378,1.1339,0
2015-02-26,1.13627,1.13788,1.12027,1.13636,0
2015-02-27,1.12036,1.125,1.11768,1.12054,0
2015-03-02,1.11709,1.12404,1.1162,1.1162,0
2015-03-03,1.11767,1.1214,1.1156,1.11791,0
2015-03-04,1.11841,1.11881,1.10628,1.11822,0
2015-03-05,1.108,1.11089,1.10105,1.10821,0
2015-03-06,1.1034,1.1034,1.08522,1.1032,0
2015-03-09,1.08456,1.091,1.08378,1.0846,0
2015-03-10,1.08358,1.08371,1.07059,1.08334,0
2015-03-11,1.07094,1.07146,1.05614,1.07087,0
2015-03-12,1.05494,1.06815,1.05016,1.05487,0
2015-03-13,1.0626,1.063,1.04863,1.06263,0
2015-03-16,1.04845,1.0614,1.04816,1.04816,0
2015-03-17,1.05728,1.0649,1.0553,1.05729,0
2015-03-18,1.05959,1.0646,1.05805,1.0598,0
2015-03-19,1.0844,1.09141,1.06214,1.085,0
2015-03-20,1.06727,1.08149,1.06572,1.06689,0
2015-03-23,1.0826,1.09437,1.07695,1.08266,0
2015-03-24,1.0948,1.103,1.08933,1.0945,0
2015-03-25,1.09106,1.1013,1.0902,1.0902,0
2015-03-26,1.09665,1.10452,1.09126,1.09605,0
2015-03-27,1.08855,1.08954,1.08053,1.08864,0
2015-03-30,1.0882,1.08849,1.08111,1.08849,0
2015-03-31,1.08291,1.08435,1.07177,1.08302,0
2015-04-01,1.0741,1.08003,1.07213,1.07381,0
2015-04-02,1.07698,1.08969,1.07527,1.07699,0
2015-04-03,1.0871,1.1022,1.08659,1.08707,0
2015-04-06,1.10015,1.10359,1.09685,1.10013,0
2015-04-07,1.09348,1.09555,1.08377,1.09348,0
2015-04-08,1.0825,1.089,1.07895,1.08242,0
2015-04-09,1.07843,1.079,1.067,1.07853,0
2015-04-10,1.06672,1.06835,1.05715,1.06691,0
2015-04-13,1.06083,1.062,1.05216,1.06099,0
2015-04-14,1.0575,1.07069,1.05325,1.05729,0
2015-04-15,1.06479,1.06687,1.05746,1.06471,0
2015-04-16,1.06771,1.07624,1.0628,1.06768,0
2015-04-17,1.076,1.08469,1.07351,1.07556,0
2015-04-20,1.08102,1.08186,1.07162,1.08102,0
2015-04-21,1.07482,1.0765,1.06616,1.07475,0
2015-04-22,1.07383,1.08,1.07101,1.07417,0
2015-04-23,1.0725,1.08182,1.06713,1.07258,0
2015-04-24,1.08151,1.0898,1.07877,1.0815,0
2015-04-27,1.08674,1.09049,1.08239,1.0869,0
2015-04-28,1.0877,1.0989,1.08618,1.0878,0
2015-04-29,1.09721,1.1176,1.09606,1.09691,0
2015-04-30,1.11132,1.12476,1.1073,1.11143,0
2015-05-01,1.1215,1.12897,1.1186,1.12147,0
2015-05-04,1.11909,1.12231,1.1124,1.11859,0
2015-05-05,1.115,1.121,1.1069,1.11491,0
2015-05-06,1.11844,1.13653,1.11781,1.11863,0
2015-05-07,1.13393,1.13906,1.12382,1.13415,0
2015-05-08,1.12451,1.1289,1.11852,1.12469,0
2015-05-11,1.1197,1.1203,1.11346,1.11941,0
2015-05-12,1.1146,1.12779,1.1136,1.11444,0
2015-05-13,1.12189,1.13828,1.12055,1.12215,0
2015-05-14,1.1348,1.14438,1.13422,1.13505,0
2015-05-15,1.14039,1.1451,1.13247,1.1405,0
2015-05-18,1.1444,1.1447,1.13388,1.14451,0
2015-05-19,1.13254,1.13262,1.1121,1.13262,0
2015-05-20,1.11468,1.11508,1.10657,1.11467,0
2015-05-21,1.11031,1.118,1.10859,1.11008,0
2015-05-22,1.1111,1.121,1.1007,1.11119,0
2015-05-25,1.09922,1.101,1.09607,1.0993,0
2015-05-26,1.09713,1.09713,1.08752,1.09712,0
2015-05-27,1.08876,1.093,1.0822,1.08889,0
2015-05-28,1.0898,1.095,1.08688,1.09,0
2015-05-29,1.09579,1.10035,1.09291,1.09603,0
2015-06-01,1.0959,1.098,1.08889,1.09579,0
2015-06-02,1.09228,1.11663,1.09194,1.0923,0
2015-06-03,1.11483,1.12833,1.10868,1.115,0
2015-06-04,1.12623,1.1376,1.12326,1.12578,0
2015-06-05,1.1216,1.12802,1.10518,1.12079,0
2015-06-08,1.11054,1.12428,1.10881,1.11081,0
2015-06-09,1.1282,1.13397,1.12167,1.1281,0
2015-06-10,1.12933,1.1382,1.12666,1.12991,0
2015-06-11,1.1313,1.13205,1.11888,1.1312,0
2015-06-12,1.12451,1.12933,1.11525,1.12406,0
2015-06-15,1.12179,1.12581,1.11915,1.12199,0
2015-06-16,1.1277,1.13301,1.12116,1.1277,0
2015-06-17,1.12424,1.12911,1.12295,1.1242,0
2015-06-18,1.13642,1.14284,1.1341,1.137,0
2015-06-19,1.13729,1.1388,1.1296,1.13707,0
2015-06-22,1.13623,1.141,1.1316,1.13729,0
2015-06-23,1.13462,1.13491,1.11377,1.13491,0
2015-06-24,1.11771,1.124,1.11628,1.11722,0
2015-06-25,1.12071,1.12241,1.11567,1.1207,0
2015-06-26,1.12039,1.122,1.11363,1.1203,0
2015-06-29,1.0983,1.11974,1.0975,1.0975,0
2015-06-30,1.1216,1.12388,1.1123,1.1223,0
2015-07-01,1.1135,1.11676,1.10612,1.1135,0
2015-07-02,1.1037,1.11216,1.10336,1.10336,0
2015-07-03,1.1086,1.112,1.10827,1.1087,0
2015-07-06,1.0998,1.10914,1.09951,1.09951,0
2015-07-07,1.1048,1.10527,1.09168,1.1049,0
2015-07-08,1.10099,1.10901,1.0975,1.10099,0
2015-07-09,1.10724,1.11162,1.10229,1.1071,0
2015-07-10,1.1063,1.122,1.10562,1.1063,0
2015-07-13,1.1129,1.11976,1.10077,1.1129,0
2015-07-14,1.09851,1.1074,1.09685,1.09905,0
2015-07-15,1.1009,1.104,1.09361,1.1008,0
2015-07-16,1.09389,1.095,1.08594,1.09436,0
2015-07-17,1.0886,1.091,1.08439,1.0886,0
2015-07-20,1.08329,1.0872,1.08216,1.08302,0
2015-07-21,1.08348,1.09407,1.08127,1.08354,0
2015-07-22,1.0939,1.097,1.08814,1.094,0
2015-07-23,1.09271,1.102,1.09239,1.09271,0
2015-07-24,1.09884,1.0996,1.09279,1.0989,0
2015-07-27,1.09741,1.113,1.09724,1.09724,0
2015-07-28,1.1091,1.1101,1.1023,1.109,0
2015-07-29,1.10655,1.1086,1.10142,1.1066,0
2015-07-30,1.09839,1.099,1.09113,1.09841,0
2015-07-31,1.09418,1.11103,1.09239,1.09392,0
2015-08-03,1.0969,1.09954,1.0944,1.0969,0
2015-08-04,1.0954,1.0996,1.09335,1.0956,0
2015-08-05,1.0886,1.09188,1.08503,1.0889,0
2015-08-06,1.09041,1.09346,1.08775,1.09031,0
2015-08-07,1.0922,1.09686,1.08591,1.09271,0
2015-08-10,1.0959,1.1,1.09271,1.0965,0
2015-08-11,1.10179,1.10859,1.09615,1.1017,0
2015-08-12,1.10437,1.12103,1.1033,1.1042,0
2015-08-13,1.11559,1.11891,1.10818,1.1161,0
2015-08-14,1.1159,1.119,1.11011,1.1161,0
2015-08-17,1.1095,1.1126,1.10625,1.1093,0
2015-08-18,1.10771,1.11,1.10219,1.1078,0
2015-08-19,1.1031,1.108,1.10204,1.10308,0
2015-08-20,1.112,1.122,1.11084,1.1118,0
2015-08-21,1.1236,1.13691,1.1232,1.1237,0
2015-08-24,1.1378,1.1706,1.13729,1.1377,0
2015-08-25,1.15824,1.159,1.14003,1.15831,0
2015-08-26,1.15548,1.1559,1.1355,1.15509,0
2015-08-27,1.13395,1.13616,1.12116,1.13401,0
2015-08-28,1.12451,1.131,1.11567,1.1248,0
2015-08-31,1.12118,1.1264,1.11859,1.1214,0
2015-09-01,1.1226,1.13323,1.12254,1.12259,0
2015-09-02,1.12962,1.13,1.12229,1.12934,0
2015-09-03,1.1215,1.125,1.10897,1.1216,0
2015-09-04,1.11259,1.116,1.10946,1.11259,0
2015-09-07,1.1159,1.118,1.11242,1.1152,0
2015-09-08,1.1159,1.123,1.11537,1.1164,0
2015-09-09,1.1208,1.121,1.11332,1.12074,0
2015-09-10,1.12194,1.128,1.11749,1.12207,0
2015-09-11,1.12829,1.13422,1.12558,1.12909,0
2015-09-14,1.1344,1.13721,1.12877,1.1344,0
2015-09-15,1.13109,1.133,1.12598,1.13076,0
2015-09-16,1.12729,1.13116,1.1215,1.12718,0
2015-09-17,1.12939,1.134,1.1288,1.1292,0
2015-09-18,1.1406,1.146,1.13517,1.14009,0
2015-09-21,1.12931,1.133,1.11839,1.1292,0
2015-09-22,1.11909,1.121,1.11308,1.11909,0
2015-09-23,1.1122,1.11906,1.11068,1.11207,0
2015-09-24,1.11881,1.12961,1.11667,1.11899,0
2015-09-25,1.11812,1.12044,1.11183,1.11789,0
2015-09-28,1.12005,1.12414,1.11521,1.12017,0
2015-09-29,1.12336,1.12803,1.11948,1.1231,0
2015-09-30,1.1254,1.1262,1.1158,1.12559,0
2015-10-01,1.11716,1.121,1.1139,1.11721,0
2015-10-02,1.11949,1.13153,1.11518,1.11934,0
2015-10-05,1.12215,1.1288,1.1197,1.1227,0
2015-10-06,1.1198,1.128,1.11761,1.11952,0
2015-10-07,1.12729,1.12843,1.12142,1.1268,0
2015-10-08,1.1242,1.13131,1.12397,1.124,0
2015-10-09,1.1286,1.13787,1.127,1.12869,0
2015-10-12,1.13691,1.14,1.13584,1.137,0
2015-10-13,1.1354,1.141,1.1347,1.13555,0
2015-10-14,1.13851,1.145,1.1385,1.1385,0
2015-10-15,1.1475,1.14942,1.13653,1.14755,0
2015-10-16,1.1367,1.14,1.13394,1.13682,0
2015-10-19,1.136,1.138,1.13085,1.13611,0
2015-10-20,1.1332,1.139,1.13258,1.1329,0
2015-10-21,1.1356,1.1378,1.1338,1.1354,0
2015-10-22,1.1347,1.1352,1.1138,1.1348,0
2015-10-23,1.1084,1.11409,1.1011,1.10809,0
2015-10-26,1.10204,1.106,1.1006,1.10204,0
2015-10-27,1.1061,1.1078,1.1032,1.1066,0
2015-10-28,1.10359,1.11,1.10271,1.1037,0
2015-10-29,1.0926,1.0982,1.091,1.0929,0
2015-10-30,1.0992,1.1072,1.097,1.09938,0
2015-11-02,1.1025,1.106,1.1004,1.1026,0
2015-11-03,1.1017,1.1032,1.0938,1.1016,0
2015-11-04,1.0965,1.0967,1.0848,1.0964,0
2015-11-05,1.0866,1.09,1.08371,1.0868,0
2015-11-06,1.08849,1.0895,1.07117,1.0884,0
2015-11-09,1.07324,1.079,1.073,1.07334,0
2015-11-10,1.07597,1.07628,1.0676,1.07595,0
2015-11-11,1.0738,1.0773,1.0708,1.07376,0
2015-11-12,1.0765,1.08,1.0694,1.0763,0
2015-11-13,1.08089,1.0815,1.0722,1.0815,0
2015-11-16,1.0701,1.076,1.07,1.07,0
2015-11-17,1.0689,1.0692,1.0644,1.0688,0
2015-11-18,1.0644,1.0692,1.06323,1.06438,0
2015-11-19,1.0673,1.0734,1.067,1.067,0
2015-11-20,1.0727,1.073,1.0664,1.07262,0
2015-11-23,1.064,1.0654,1.0603,1.0641,0
2015-11-24,1.0639,1.0672,1.06238,1.0642,0
2015-11-25,1.0644,1.069,1.0576,1.06438,0
2015-11-26,1.0625,1.063,1.0602,1.0625,0
2015-11-27,1.06045,1.0638,1.057,1.06045,0
2015-11-30,1.0583,1.0597,1.0564,1.0583,0
2015-12-01,1.05729,1.064,1.0566,1.05729,0
2015-12-02,1.0627,1.064,1.0562,1.06259,0
2015-12-03,1.0612,1.0892,1.0542,1.0613,0
2015-12-04,1.09183,1.09519,1.0858,1.0916,0
2015-12-07,1.0883,1.0884,1.0798,1.0884,0
2015-12-08,1.0836,1.09,1.08314,1.0834,0
2015-12-09,1.0895,1.099,1.0882,1.0894,0
2015-12-10,1.1017,1.1023,1.0928,1.10179,0
2015-12-11,1.0948,1.103,1.0928,1.09481,0
2015-12-14,1.099,1.104,1.0947,1.09839,0
2015-12-15,1.09923,1.107,1.0922,1.0993,0
2015-12-16,1.0936,1.0958,1.09132,1.09363,0
2015-12-17,1.08741,1.0889,1.08335,1.08745,0
2015-12-18,1.0844,1.087,1.0806,1.08441,0
2015-12-21,1.08702,1.092,1.0852,1.08699,0
2015-12-22,1.0912,1.0984,1.0905,1.0913,0
2015-12-23,1.095,1.09549,1.08849,1.095,0
2015-12-24,1.091,1.0967,1.09092,1.09092,0
2015-12-25,1.09652,1.0975,1.0947,1.097,0
2015-12-28,1.0966,1.1,1.0958,1.0966,0
2015-12-29,1.09769,1.1,1.091,1.09753,0
2015-12-30,1.0928,1.095,1.091,1.0928,0
2015-12-31,1.0938,1.0939,1.0866,1.0934,0
2016-01-01,1.08591,1.0867,1.08591,1.08591,0
2016-01-04,1.08551,1.0946,1.0806,1.0854,0
2016-01-05,1.0826,1.0841,1.0712,1.08275,0
2016-01-06,1.0752,1.0772,1.0722,1.0752,0
2016-01-07,1.0778,1.0876,1.0774,1.0779,0
2016-01-08,1.09271,1.0929,1.0808,1.0926,0
2016-01-11,1.0939,1.09459,1.0852,1.0941,0
2016-01-12,1.08589,1.0902,1.0824,1.0858,0
2016-01-13,1.0844,1.0884,1.0806,1.0844,0
2016-01-14,1.0888,1.095,1.084,1.0886,0
2016-01-15,1.08578,1.0982,1.08578,1.08589,0
2016-01-18,1.09191,1.09271,1.0876,1.092,0
2016-01-19,1.0895,1.091,1.0862,1.0895,0
2016-01-20,1.09116,1.0976,1.08929,1.0913,0
2016-01-21,1.0877,1.0922,1.0782,1.0877,0
2016-01-22,1.08609,1.0864,1.0796,1.0862,0
2016-01-25,1.0799,1.085,1.0792,1.0799,0
2016-01-26,1.08538,1.088,1.082,1.0853,0
2016-01-27,1.0864,1.0912,1.0853,1.0865,0
2016-01-28,1.09041,1.095,1.087,1.0908,0
2016-01-29,1.0937,1.09471,1.082,1.0937,0
2016-02-01,1.08263,1.0912,1.08259,1.08259,0
2016-02-02,1.08989,1.094,1.08953,1.08973,0
2016-02-03,1.0922,1.1078,1.0906,1.0922,0
2016-02-04,1.1092,1.1238,1.1072,1.1091,0
2016-02-05,1.12,1.12171,1.111,1.12,0
2016-02-08,1.1147,1.119,1.1088,1.1145,0
2016-02-09,1.11909,1.1314,1.1164,1.11898,0
2016-02-10,1.129,1.1309,1.11663,1.129,0
2016-02-11,1.1284,1.1368,1.1276,1.1281,0
2016-02-12,1.13173,1.13338,1.123,1.1318,0
2016-02-15,1.1226,1.12395,1.113,1.1226,0
2016-02-16,1.11782,1.1192,1.113,1.11741,0
2016-02-17,1.1146,1.118,1.1108,1.1147,0
2016-02-18,1.1122,1.1152,1.1074,1.1123,0
2016-02-19,1.111,1.115,1.1068,1.1111,0
2016-02-22,1.1124,1.1125,1.1006,1.1124,0
2016-02-23,1.10271,1.1052,1.0992,1.1028,0
2016-02-24,1.1025,1.104,1.096,1.10271,0
2016-02-25,1.10149,1.105,1.0992,1.10139,0
2016-02-26,1.1025,1.107,1.0926,1.1025,0
2016-02-29,1.0926,1.0962,1.0864,1.09239,0
2016-03-01,1.0887,1.0894,1.0838,1.0889,0
2016-03-02,1.0877,1.088,1.0826,1.08759,0
2016-03-03,1.087,1.0938,1.0856,1.0869,0
2016-03-04,1.0948,1.104,1.0908,1.09489,0
2016-03-07,1.0994,1.0999,1.0942,1.0994,0
2016-03-08,1.10139,1.106,1.1006,1.1016,0
2016-03-09,1.10019,1.10152,1.0948,1.1004,0
2016-03-10,1.0987,1.116,1.08277,1.0989,0
2016-03-11,1.11791,1.121,1.10838,1.11784,0
2016-03-14,1.1163,1.1168,1.1096,1.11679,0
2016-03-15,1.1102,1.113,1.1074,1.1102,0
2016-03-16,1.111,1.1111,1.1058,1.1109,0
2016-03-17,1.12171,1.1344,1.1208,1.12189,0
2016-03-18,1.13154,1.1339,1.1258,1.1318,0
2016-03-21,1.1276,1.129,1.1238,1.1279,0
2016-03-22,1.1237,1.1262,1.11919,1.1236,0
2016-03-23,1.1223,1.1223,1.1166,1.1223,0
2016-03-24,1.11821,1.119,1.11496,1.11811,0
2016-03-25,1.11669,1.11771,1.11567,1.11679,0
2016-03-28,1.116,1.12181,1.11554,1.116,0
2016-03-29,1.1201,1.1224,1.117,1.12027,0
2016-03-30,1.12901,1.1362,1.1288,1.1292,0
2016-03-31,1.1334,1.141,1.1312,1.13347,0
2016-04-01,1.1379,1.1438,1.1342,1.13797,0
2016-04-04,1.13971,1.1412,1.136,1.139,0
2016-04-05,1.13871,1.14071,1.134,1.1389,0
2016-04-06,1.1381,1.1428,1.13314,1.1382,0
2016-04-07,1.13996,1.1453,1.134,1.1405,0
2016-04-08,1.13691,1.142,1.135,1.1374,0
2016-04-11,1.14071,1.145,1.13744,1.1403,0
2016-04-12,1.14121,1.1464,1.13531,1.14129,0
2016-04-13,1.1386,1.1393,1.1274,1.1385,0
2016-04-14,1.12801,1.1294,1.1236,1.1279,0
2016-04-15,1.12651,1.1318,1.12476,1.127,0
2016-04-18,1.1301,1.1332,1.1275,1.12999,0
2016-04-19,1.131,1.1386,1.13051,1.1309,0
2016-04-20,1.13589,1.1386,1.1322,1.13596,0
2016-04-21,1.13051,1.1394,1.1278,1.13051,0
2016-04-22,1.12931,1.1309,1.124,1.1292,0
2016-04-25,1.12331,1.1279,1.1227,1.12341,0
2016-04-26,1.12667,1.1339,1.1258,1.1269,0
2016-04-27,1.1298,1.134,1.1292,1.12991,0
2016-04-28,1.1328,1.1366,1.12991,1.1329,0
2016-04-29,1.1358,1.146,1.13559,1.13559,0
2016-05-02,1.1462,1.1528,1.14502,1.1463,0
2016-05-03,1.1526,1.1614,1.1504,1.1525,0
2016-05-04,1.15024,1.1528,1.147,1.1504,0
